Project,Version,Filename,Size,LOC_Touched,NR,LOC_Added,Max_LOC_Added,Avg_LOC_Added,Churn,Max_Churn,Avg_Churn,ChgSetSize,Max_ChgSetSize,Avg_ChgSetSize,Bugginess
STORM,9,storm-core/src/jvm/org/apache/storm/security/auth/ThriftClient.java,117,10,5,12,2,2,18,7,4,3042,1022,608,No
STORM,9,storm-core/src/jvm/org/apache/storm/security/auth/ThriftConnectionType.java,83,3,3,8,6,3,18,6,6,1112,610,371,No
STORM,9,storm-core/src/jvm/org/apache/storm/security/auth/authorizer/SimpleACLAuthorizer.java,173,5,5,20,6,4,55,17,11,3449,1215,690,No
STORM,9,storm-core/src/jvm/org/apache/storm/security/auth/digest/ClientCallbackHandler.java,58,8,2,36,8,18,-72,0,-36,1176,671,588,No
STORM,9,storm-core/src/jvm/org/apache/storm/security/auth/digest/ServerCallbackHandler.java,85,16,2,90,21,45,81,54,41,1176,671,588,No
STORM,9,storm-core/src/jvm/org/apache/storm/security/auth/kerberos/AutoTGT.java,269,10,2,108,22,54,132,88,66,1159,666,580,No
STORM,9,storm-core/src/jvm/org/apache/storm/security/auth/kerberos/AutoTGTKrb5LoginModule.java,112,6,2,12,4,6,12,8,6,1159,666,580,No
STORM,9,storm-core/src/jvm/org/apache/storm/security/auth/kerberos/KerberosSaslTransportPlugin.java,210,11,3,9,1,3,0,0,0,733,393,244,No
STORM,9,storm-core/src/jvm/org/apache/storm/security/auth/plain/PlainClientCallbackHandler.java,31,5,2,58,32,29,51,51,26,14,8,7,No
STORM,9,storm-core/src/jvm/org/apache/storm/security/auth/plain/PlainSaslTransportPlugin.java,71,12,3,12,3,4,-7,2,-2,15,8,5,No
STORM,9,storm-core/src/jvm/org/apache/storm/security/auth/plain/PlainServerCallbackHandler.java,55,6,2,17,7,9,-36,7,-18,14,8,7,No
STORM,9,storm-core/src/jvm/org/apache/storm/security/auth/plain/SaslPlainServer.java,158,6,2,11,4,6,7,4,4,12,8,6,No
STORM,9,storm-core/src/jvm/org/apache/storm/security/serialization/BlowfishTupleSerializer.java,92,12,2,26,6,13,0,0,0,1242,736,621,No
STORM,9,storm-core/src/jvm/org/apache/storm/serialization/SerializationFactory.java,225,8,5,22,15,4,62,19,12,1071,523,214,No
STORM,9,storm-core/src/jvm/org/apache/storm/spout/ShellSpout.java,316,54,3,138,11,46,216,108,72,2864,1148,955,No
STORM,9,storm-core/src/jvm/org/apache/storm/spout/SpoutOutputCollector.java,143,12,3,36,3,12,24,12,8,2646,1040,882,No
STORM,9,storm-core/src/jvm/org/apache/storm/state/StateProvider.java,38,1,1,1,1,1,0,0,0,22,22,22,No
STORM,9,storm-core/src/jvm/org/apache/storm/stats/BoltExecutorStats.java,106,24,6,103,41,17,25,44,4,1016,511,169,No
STORM,9,storm-core/src/jvm/org/apache/storm/stats/CommonStats.java,115,18,4,69,38,17,66,50,17,898,757,225,No
STORM,9,storm-core/src/jvm/org/apache/storm/stats/SpoutExecutorStats.java,76,16,6,71,32,12,-6,27,-1,1016,511,169,No
STORM,9,storm-core/src/jvm/org/apache/storm/stats/StatsUtil.java,2610,546,16,1746,129,109,7058,771,441,1186,342,74,No
STORM,9,storm-core/src/jvm/org/apache/storm/task/IOutputCollector.java,33,2,2,2,1,1,3,2,2,1132,669,566,No
STORM,9,storm-core/src/jvm/org/apache/storm/task/OutputCollector.java,236,4,4,22,10,6,37,22,9,1137,669,284,No
STORM,9,storm-core/src/jvm/org/apache/storm/task/ShellBolt.java,412,26,7,49,3,7,120,24,17,4099,1119,586,No
STORM,9,storm-core/src/jvm/org/apache/storm/task/TopologyContext.java,399,4,1,19,16,19,10,10,10,1199,1199,1199,No
STORM,9,storm-core/src/jvm/org/apache/storm/testing/MkClusterParam.java,69,4,1,13,7,13,12,12,12,914,914,914,No
STORM,9,storm-core/src/jvm/org/apache/storm/testing/NGrouping.java,48,1,1,3,3,3,2,2,2,575,575,575,No
STORM,9,storm-core/src/jvm/org/apache/storm/testing/PythonShellMetricsBolt.java,53,4,1,9,4,9,4,4,4,575,575,575,No
STORM,9,storm-core/src/jvm/org/apache/storm/testing/PythonShellMetricsSpout.java,56,2,1,6,5,6,4,4,4,575,575,575,No
STORM,9,storm-core/src/jvm/org/apache/storm/testing/SingleUserSimpleTransport.java,40,1,1,4,4,4,3,3,3,491,491,491,No
STORM,9,storm-core/src/jvm/org/apache/storm/testing/staticmocking/MockedCluster.java,31,3,1,4,2,4,0,0,0,48,48,48,No
STORM,9,storm-core/src/jvm/org/apache/storm/topology/BaseConfigurationDeclarer.java,82,9,5,20,5,4,6,9,1,3397,1093,679,No
STORM,9,storm-core/src/jvm/org/apache/storm/topology/BasicOutputCollector.java,72,6,6,22,6,4,54,20,9,1139,669,190,No
STORM,9,storm-core/src/jvm/org/apache/storm/topology/CheckpointTupleForwarder.java,103,38,8,78,17,10,-1620,0,-202,2053,615,257,No
STORM,9,storm-core/src/jvm/org/apache/storm/topology/ComponentConfigurationDeclarer.java,29,4,2,2,1,1,-9,0,-4,1233,686,617,No
STORM,9,storm-core/src/jvm/org/apache/storm/topology/IBasicOutputCollector.java,29,4,2,4,1,2,6,4,3,1132,669,566,No
STORM,9,storm-core/src/jvm/org/apache/storm/topology/IStatefulBolt.java,48,6,4,48,13,12,134,44,34,2043,619,511,No
STORM,9,storm-core/src/jvm/org/apache/storm/topology/ResourceDeclarer.java,28,1,1,4,4,4,4,4,4,10,10,10,No
STORM,9,storm-core/src/jvm/org/apache/storm/topology/StatefulBoltExecutor.java,193,34,6,114,25,19,202,88,34,2049,619,342,No
STORM,9,storm-core/src/jvm/org/apache/storm/topology/TopologyBuilder.java,580,34,9,222,46,25,1045,211,116,2200,564,244,No
STORM,9,storm-core/src/jvm/org/apache/storm/topology/WindowedBoltExecutor.java,338,35,10,87,12,9,354,78,35,3171,982,317,No
STORM,9,storm-core/src/jvm/org/apache/storm/topology/base/BaseStatefulWindowedBolt.java,158,2,2,16,8,8,24,16,12,1773,996,887,No
STORM,9,storm-core/src/jvm/org/apache/storm/topology/base/BaseWindowedBolt.java,312,24,8,219,57,27,761,202,95,2074,978,259,No
STORM,9,storm-core/src/jvm/org/apache/storm/transactional/TransactionalSpoutCoordinator.java,212,1,1,6,6,6,5,5,5,1152,1152,1152,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/Stream.java,857,193,24,1013,151,42,9553,808,398,1714,351,71,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/TridentState.java,59,15,3,46,18,15,80,38,27,1241,688,414,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/TridentTopology.java,948,61,10,316,58,32,1438,260,144,2607,686,261,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/fluent/UniqueIdGen.java,38,6,2,18,5,9,12,8,6,1593,886,797,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/graph/Group.java,150,26,5,176,38,35,522,142,104,2450,686,490,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/operation/Assembly.java,45,7,3,44,14,15,80,40,27,743,384,248,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/operation/BaseOperation.java,47,7,3,31,7,10,60,30,20,743,384,248,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/operation/DefaultResourceDeclarer.java,68,12,5,26,7,5,20,8,4,1994,662,399,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/operation/Filter.java,48,6,3,51,17,17,96,48,32,743,384,248,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/operation/FlatMapFunction.java,37,4,1,4,1,4,1,1,1,6,6,6,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/operation/Function.java,92,6,3,140,62,47,273,136,91,743,384,248,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/operation/ITridentResource.java,32,2,1,8,5,8,8,8,8,10,10,10,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/operation/MapFunction.java,36,4,1,5,2,5,1,1,1,6,6,6,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/operation/Operation.java,46,8,4,42,8,11,102,40,26,745,384,186,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/operation/TridentCollector.java,52,8,3,55,14,18,104,52,35,743,384,248,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/ComparisonAggregator.java,91,12,2,42,10,21,57,38,29,22,11,11,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/Debug.java,48,8,4,20,4,5,35,18,9,1831,654,458,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/FilterNull.java,35,2,2,8,4,4,12,8,6,735,384,368,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/FirstN.java,130,3,3,11,5,4,20,10,7,743,384,248,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/Max.java,37,2,2,0,0,0,-18,0,-9,22,11,11,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/MaxWithComparator.java,51,2,2,14,7,7,21,14,11,22,11,11,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/Min.java,36,2,2,0,0,0,-24,0,-12,22,11,11,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/MinWithComparator.java,51,2,2,14,7,7,21,14,11,22,11,11,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/Negate.java,76,2,2,56,28,28,84,56,42,735,384,368,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/operation/impl/FlatMapFunctionExecutor.java,43,4,1,3,1,3,-9,0,-9,6,6,6,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/operation/impl/MapFunctionExecutor.java,41,3,1,13,11,13,11,11,11,6,6,6,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/partition/IndexHashGrouping.java,55,6,2,12,3,6,12,8,6,657,331,329,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/planner/Node.java,69,15,5,17,4,3,23,6,5,2450,688,490,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/planner/ProcessorNode.java,38,2,2,10,5,5,15,10,8,2037,1093,1019,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/planner/processor/MapProcessor.java,87,1,1,1,1,1,0,0,0,6,6,6,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/spout/PartitionedTridentSpoutExecutor.java,172,37,5,48,6,10,9,2,2,2819,1043,564,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/topology/TridentBoltExecutor.java,439,2,2,8,4,4,12,8,6,1132,669,566,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/topology/TridentTopologyBuilder.java,751,6,2,46,21,23,51,34,26,2037,1093,1019,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/tuple/ConsList.java,60,6,2,36,11,18,48,32,24,1007,538,504,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/windowing/AbstractTridentWindowManager.java,238,22,6,16,1,3,-25,0,-4,60,12,10,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/windowing/InMemoryTridentWindowManager.java,72,12,4,10,1,3,-36,0,-9,36,10,9,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/windowing/InMemoryWindowsStoreFactory.java,44,20,6,32,7,5,7,14,1,340,157,57,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/windowing/StoreBasedTridentWindowManager.java,217,16,4,14,1,4,-36,0,-9,36,10,9,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/windowing/WindowKryoSerializer.java,87,1,1,87,87,87,87,87,87,9,9,9,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/windowing/WindowTridentProcessor.java,265,32,11,54,7,5,92,18,8,955,272,87,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/windowing/WindowsState.java,52,6,2,6,1,3,0,0,0,20,10,10,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/windowing/WindowsStateUpdater.java,81,12,6,12,1,2,0,0,0,340,157,57,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/windowing/WindowsStore.java,79,4,4,3,1,1,6,2,2,322,158,81,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/windowing/WindowsStoreFactory.java,40,16,4,24,3,6,34,12,9,322,158,81,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/windowing/config/SlidingCountWindow.java,43,4,2,10,3,5,9,6,5,40,20,20,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/windowing/config/SlidingDurationWindow.java,44,4,2,8,2,4,6,4,3,40,20,20,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/windowing/config/TumblingCountWindow.java,43,4,2,12,4,6,12,8,6,40,20,20,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/windowing/config/TumblingDurationWindow.java,42,4,2,8,2,4,6,4,3,40,20,20,No
STORM,9,storm-core/src/jvm/org/apache/storm/trident/windowing/config/WindowConfig.java,57,4,2,6,2,3,6,4,3,40,20,20,No
STORM,9,storm-core/src/jvm/org/apache/storm/tuple/Fields.java,117,4,4,15,9,4,9,9,2,3143,909,786,Yes
STORM,9,storm-core/src/jvm/org/apache/storm/ui/UIHelpers.java,267,17,1,70,19,70,26,26,26,16,16,16,No
STORM,9,storm-core/src/jvm/org/apache/storm/utils/ConfigUtils.java,578,212,31,794,25,26,6838,532,221,2351,501,76,No
STORM,9,storm-core/src/jvm/org/apache/storm/utils/Container.java,33,1,1,10,10,10,9,9,9,528,528,528,No
STORM,9,storm-core/src/jvm/org/apache/storm/utils/DRPCClient.java,66,4,2,4,1,2,6,4,3,727,393,364,No
STORM,9,storm-core/src/jvm/org/apache/storm/utils/DisruptorQueue.java,564,44,13,102,9,8,594,70,46,3745,762,288,No
STORM,9,storm-core/src/jvm/org/apache/storm/utils/IPredicate.java,27,3,2,8,5,4,5,5,3,47,27,24,No
STORM,9,storm-core/src/jvm/org/apache/storm/utils/LocalState.java,277,5,1,106,79,106,98,98,98,605,605,605,No
STORM,9,storm-core/src/jvm/org/apache/storm/utils/NimbusClient.java,117,9,5,26,16,5,46,20,9,3238,920,648,No
STORM,9,storm-core/src/jvm/org/apache/storm/utils/StormConnectionStateConverter.java,44,1,1,18,18,18,18,18,18,1,1,1,No
STORM,9,storm-core/src/jvm/org/apache/storm/utils/ThriftTopologyUtils.java,70,2,2,8,4,4,12,8,6,2285,1279,1143,No
STORM,9,storm-core/src/jvm/org/apache/storm/utils/Time.java,142,10,5,31,8,6,32,23,6,632,523,126,No
STORM,9,storm-core/src/jvm/org/apache/storm/utils/TopologySpoutLag.java,185,34,4,116,14,29,204,88,51,142,58,36,No
STORM,9,storm-core/src/jvm/org/apache/storm/utils/TupleUtils.java,64,6,2,53,27,27,48,48,24,333,260,167,No
STORM,9,storm-core/src/jvm/org/apache/storm/utils/Utils.java,2413,354,63,3097,966,49,45642,2456,724,5176,498,82,No
STORM,9,storm-core/src/jvm/org/apache/storm/utils/VersionedStore.java,188,28,4,124,11,31,86,38,22,1734,972,434,No
STORM,9,storm-core/src/jvm/org/apache/storm/utils/WorkerBackpressureCallback.java,25,2,2,3,2,2,2,1,1,1108,637,554,No
STORM,9,storm-core/src/jvm/org/apache/storm/utils/WorkerBackpressureThread.java,80,26,4,75,12,19,95,47,24,1896,784,474,No
STORM,9,storm-core/src/jvm/org/apache/storm/validation/ConfigValidation.java,716,4,4,34,16,9,112,32,28,2181,748,545,No
STORM,9,storm-core/src/jvm/org/apache/storm/windowing/CountEvictionPolicy.java,75,15,3,18,2,6,0,0,0,2898,1153,966,No
STORM,9,storm-core/src/jvm/org/apache/storm/windowing/CountTriggerPolicy.java,76,8,4,12,5,3,8,8,2,2894,1112,724,No
STORM,9,storm-core/src/jvm/org/apache/storm/windowing/EvictionPolicy.java,75,3,3,6,2,2,6,3,2,2898,1153,966,No
STORM,9,storm-core/src/jvm/org/apache/storm/windowing/TimeEvictionPolicy.java,71,3,3,6,2,2,0,0,0,2898,1153,966,No
STORM,9,storm-core/src/jvm/org/apache/storm/windowing/TimeTriggerPolicy.java,132,9,4,11,5,3,4,4,1,2894,1112,724,No
STORM,9,storm-core/src/jvm/org/apache/storm/windowing/TriggerHandler.java,31,2,2,2,1,1,0,0,0,1593,886,797,No
STORM,9,storm-core/src/jvm/org/apache/storm/windowing/TriggerPolicy.java,49,1,1,7,7,7,7,7,7,87,87,87,No
STORM,9,storm-core/src/jvm/org/apache/storm/windowing/TupleWindowImpl.java,82,1,1,21,21,21,21,21,21,87,87,87,No
STORM,9,storm-core/src/jvm/org/apache/storm/windowing/WaterMarkEventGenerator.java,121,5,1,9,4,9,5,5,5,87,87,87,No
STORM,9,storm-core/src/jvm/org/apache/storm/windowing/WatermarkCountEvictionPolicy.java,74,24,3,54,8,18,54,27,18,2898,1153,966,No
STORM,9,storm-core/src/jvm/org/apache/storm/windowing/WatermarkCountTriggerPolicy.java,91,8,4,12,5,3,8,8,2,2894,1112,724,No
STORM,9,storm-core/src/jvm/org/apache/storm/windowing/WatermarkTimeTriggerPolicy.java,126,8,4,23,9,6,25,19,6,2894,1112,724,No
STORM,9,storm-core/src/jvm/org/apache/storm/zookeeper/LeaderElectorImp.java,124,18,3,69,15,23,35,29,12,958,880,319,No
STORM,9,storm-core/src/jvm/org/apache/storm/zookeeper/ZkEventTypes.java,43,1,1,1,1,1,0,0,0,11,11,11,No
STORM,9,storm-core/src/jvm/org/apache/storm/zookeeper/Zookeeper.java,456,100,12,254,43,21,576,130,48,1259,745,105,No
STORM,9,storm-core/test/jvm/org/apache/storm/PaceMakerStateStorageFactoryTest.java,136,14,1,41,6,41,31,31,31,1,1,1,No
STORM,9,storm-core/test/jvm/org/apache/storm/PacemakerTest.java,242,18,2,18,1,9,0,0,0,327,220,164,No
STORM,9,storm-core/test/jvm/org/apache/storm/TestCgroups.java,130,10,1,18,5,18,12,12,12,32,32,32,No
STORM,9,storm-core/test/jvm/org/apache/storm/TestConfigValidate.java,764,2,1,20,18,20,20,20,20,636,636,636,No
STORM,9,storm-core/test/jvm/org/apache/storm/blobstore/BlobStoreTest.java,456,47,3,167,8,56,-24,0,-8,1318,539,439,No
STORM,9,storm-core/test/jvm/org/apache/storm/cluster/StormClusterStateImplTest.java,116,6,1,19,6,19,9,9,9,2,2,2,No
STORM,9,storm-core/test/jvm/org/apache/storm/command/TestCLI.java,81,19,3,76,19,25,84,42,28,283,109,94,No
STORM,9,storm-core/test/jvm/org/apache/storm/localizer/LocalizerTest.java,672,5,2,19,7,10,22,17,11,1266,727,633,No
STORM,9,storm-core/test/jvm/org/apache/storm/scheduler/resource/TestResourceAwareScheduler.java,1394,47,16,1210,674,76,-7230,233,-452,2760,697,173,No
STORM,9,storm-core/test/jvm/org/apache/storm/scheduler/resource/TestUtilsForResourceAwareScheduler.java,299,37,5,117,68,23,-24,22,-5,2155,943,431,No
STORM,9,storm-core/test/jvm/org/apache/storm/security/auth/ThriftClientTest.java,68,1,1,1,1,1,0,0,0,3,3,3,No
STORM,9,storm-core/test/jvm/org/apache/storm/serialization/SerializationTest.java,115,10,1,15,8,15,2,2,2,1,1,1,No
STORM,9,storm-core/test/jvm/org/apache/storm/topology/StatefulBoltExecutorTest.java,178,2,2,2,1,1,3,2,2,1099,619,550,No
STORM,9,storm-core/test/jvm/org/apache/storm/topology/TopologyBuilderTest.java,118,6,2,130,52,65,195,130,98,1108,635,554,No
STORM,9,storm-core/test/jvm/org/apache/storm/topology/WindowedBoltExecutorTest.java,227,14,2,172,81,86,255,170,128,1865,1050,933,No
STORM,9,storm-core/test/jvm/org/apache/storm/trident/TridentWindowingTest.java,105,12,2,32,7,16,21,14,11,40,20,20,No
STORM,9,storm-core/test/jvm/org/apache/storm/tuple/FieldsTest.java,126,21,3,31,4,10,0,4,0,760,758,253,No
STORM,9,storm-core/test/jvm/org/apache/storm/utils/DisruptorQueueTest.java,187,3,3,3,1,1,0,0,0,2833,1133,944,No
STORM,9,storm-core/test/jvm/org/apache/storm/utils/ThriftTopologyUtilsTest.java,106,4,2,24,10,12,36,24,18,2285,1279,1143,No
STORM,9,storm-core/test/jvm/org/apache/storm/utils/TimeTest.java,112,27,5,77,9,15,72,22,14,8,3,2,No
STORM,9,storm-core/test/jvm/org/apache/storm/utils/UtilsTest.java,219,26,2,110,32,55,80,72,40,5,3,3,No
STORM,9,storm-core/test/jvm/org/apache/storm/utils/WorkerBackpressureThreadTest.java,50,3,2,5,5,3,-17,1,-8,7,5,4,No
STORM,9,storm-core/test/jvm/org/apache/storm/utils/staticmocking/ConfigUtilsInstaller.java,40,1,1,2,2,2,2,2,2,995,995,995,No
STORM,9,storm-core/test/jvm/org/apache/storm/utils/staticmocking/package-info.java,95,1,1,1,1,1,0,0,0,63,63,63,No
STORM,9,storm-core/test/jvm/org/apache/storm/windowing/WaterMarkEventGeneratorTest.java,118,1,1,1,1,1,1,1,1,87,87,87,No
STORM,9,storm-core/test/jvm/org/apache/storm/windowing/WindowManagerTest.java,570,35,4,219,56,55,532,190,133,2894,1112,724,No
STORM,9,storm-rename-hack/src/main/java/org/apache/storm/hack/DefaultShader.java,391,2,2,10,9,5,9,9,5,2667,2661,1334,No
STORM,9,storm-rename-hack/src/main/java/org/apache/storm/hack/StormShadeRequest.java,54,3,2,18,13,9,27,14,14,2806,2305,1403,No
STORM,9,storm-rename-hack/src/main/java/org/apache/storm/hack/StormShadeTransformer.java,37,1,1,1,1,1,0,0,0,2278,2278,2278,No
STORM,9,storm-rename-hack/src/main/java/org/apache/storm/hack/relocation/Relocator.java,42,1,1,2,2,2,2,2,2,2661,2661,2661,No
STORM,9,storm-rename-hack/src/main/java/org/apache/storm/hack/relocation/SimpleRelocator.java,105,3,1,9,4,9,8,8,8,2661,2661,2661,No
STORM,9,storm-rename-hack/src/main/java/org/apache/storm/hack/resource/ClojureTransformer.java,71,4,3,15,8,5,28,15,9,9,6,3,No
STORM,9,storm-rename-hack/src/main/java/org/apache/storm/hack/resource/ResourceTransformer.java,46,2,2,5,3,3,6,4,3,8,6,4,No
STORM,10,examples/storm-starter/src/jvm/org/apache/storm/starter/FastWordCountTopology.java,198,1,1,1,1,1,0,0,0,864,864,864,No
STORM,10,examples/storm-starter/src/jvm/org/apache/storm/starter/ManualDRPC.java,65,8,3,29,14,10,-4,0,-1,655,650,218,No
STORM,10,examples/storm-starter/src/jvm/org/apache/storm/starter/ResourceAwareExampleTopology.java,106,1,1,1,1,1,0,0,0,561,561,561,No
STORM,10,examples/storm-starter/src/jvm/org/apache/storm/starter/SlidingWindowTopology.java,108,4,2,4,1,2,0,0,0,1833,1033,917,No
STORM,10,examples/storm-starter/src/jvm/org/apache/storm/starter/ThroughputVsLatency.java,432,2,2,2,1,1,0,0,0,1135,650,568,No
STORM,10,examples/storm-starter/src/jvm/org/apache/storm/starter/spout/RandomIntegerSpout.java,69,9,3,31,11,10,66,27,22,1168,610,389,No
STORM,10,examples/storm-starter/src/jvm/org/apache/storm/starter/spout/TwitterSampleSpout.java,164,15,3,18,2,6,0,0,0,2266,821,755,No
STORM,10,examples/storm-starter/src/jvm/org/apache/storm/starter/tools/SlotBasedCounter.java,116,3,1,5,4,5,-2,0,-2,736,736,736,No
STORM,10,examples/storm-starter/src/jvm/org/apache/storm/starter/trident/TridentHBaseWindowingStoreTopology.java,93,22,4,32,6,8,-134,0,-33,36,10,9,No
STORM,10,examples/storm-starter/src/jvm/org/apache/storm/starter/trident/TridentKafkaWordCount.java,256,30,6,144,15,24,162,81,27,3210,1048,535,No
STORM,10,examples/storm-starter/src/jvm/org/apache/storm/starter/trident/TridentMapExample.java,123,12,4,30,7,8,70,25,18,178,92,45,No
STORM,10,examples/storm-starter/src/jvm/org/apache/storm/starter/trident/TridentWindowingInmemoryStoreTopology.java,98,20,4,40,6,10,-118,0,-29,36,10,9,No
STORM,10,examples/storm-starter/src/jvm/org/apache/storm/starter/trident/TridentWordCount.java,86,8,2,14,5,7,3,2,2,1952,1091,976,No
STORM,10,examples/storm-starter/src/jvm/storm/starter/HdfsSpoutTopology.java,143,43,5,106,16,21,21,29,4,1947,1091,389,No
STORM,10,examples/storm-starter/src/jvm/storm/starter/StatefulTopology.java,145,5,3,20,17,7,5,2,2,1144,619,381,No
STORM,10,examples/storm-starter/src/jvm/storm/starter/StatefulWindowingTopology.java,113,7,2,26,18,13,6,3,3,14,11,7,No
STORM,10,external/flux/flux-core/src/main/java/org/apache/storm/flux/Flux.java,260,7,5,39,13,8,57,14,11,4714,2273,943,No
STORM,10,external/flux/flux-core/src/main/java/org/apache/storm/flux/FluxBuilder.java,619,60,15,182,9,12,887,106,59,6500,2279,433,No
STORM,10,external/flux/flux-core/src/main/java/org/apache/storm/flux/api/TopologySource.java,39,1,1,1,1,1,0,0,0,2323,2323,2323,No
STORM,10,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/ExecutionContext.java,77,1,1,3,3,3,0,0,0,2323,2323,2323,No
STORM,10,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/ObjectDef.java,92,2,2,3,2,2,2,2,1,2606,2212,1303,No
STORM,10,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/TopologyDef.java,216,1,1,1,1,1,0,0,0,2323,2323,2323,No
STORM,10,external/flux/flux-core/src/main/java/org/apache/storm/flux/parser/FluxParser.java,208,15,3,83,24,28,117,66,39,242,240,81,No
STORM,10,external/flux/flux-core/src/test/java/org/apache/storm/flux/IntegrationTest.java,39,1,1,0,0,0,-2,0,-2,11,11,11,No
STORM,10,external/flux/flux-core/src/test/java/org/apache/storm/flux/TCKTest.java,255,4,4,34,11,9,73,32,18,3907,2270,977,No
STORM,10,external/flux/flux-core/src/test/java/org/apache/storm/flux/test/SimpleTopology.java,59,2,2,19,17,10,17,17,9,2410,2276,1205,No
STORM,10,external/flux/flux-core/src/test/java/org/apache/storm/flux/test/SimpleTopologySource.java,52,2,2,19,17,10,17,17,9,2410,2276,1205,No
STORM,10,external/flux/flux-core/src/test/java/org/apache/storm/flux/test/SimpleTopologyWithConfigParam.java,55,2,2,20,17,10,17,17,9,2410,2276,1205,No
STORM,10,external/flux/flux-core/src/test/java/org/apache/storm/flux/test/TestBolt.java,88,5,4,29,17,7,37,25,9,3310,2278,828,No
STORM,10,external/flux/flux-core/src/test/java/org/apache/storm/flux/test/TridentTopologySource.java,71,2,2,29,17,15,17,17,9,2410,2276,1205,No
STORM,10,external/flux/flux-examples/src/main/java/org/apache/storm/flux/examples/TestPrintBolt.java,39,2,1,5,4,5,0,0,0,2277,2277,2277,No
STORM,10,external/flux/flux-examples/src/main/java/org/apache/storm/flux/examples/TestWindowBolt.java,47,1,1,7,7,7,0,0,0,2278,2278,2278,No
STORM,10,external/flux/flux-examples/src/main/java/org/apache/storm/flux/examples/WordCounter.java,71,3,1,9,7,9,0,0,0,2323,2323,2323,No
STORM,10,external/flux/flux-wrappers/src/main/java/org/apache/storm/flux/wrappers/bolts/FluxShellBolt.java,175,28,8,278,53,35,1226,253,153,5360,2323,670,No
STORM,10,external/flux/flux-wrappers/src/main/java/org/apache/storm/flux/wrappers/bolts/LogInfoBolt.java,44,1,1,4,4,4,0,0,0,2323,2323,2323,No
STORM,10,external/flux/flux-wrappers/src/main/java/org/apache/storm/flux/wrappers/spouts/FluxShellSpout.java,175,24,5,274,53,55,868,254,174,5360,2323,1072,No
STORM,10,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/StormSql.java,54,8,4,30,9,8,60,24,15,2390,2283,598,No
STORM,10,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/StormSqlImpl.java,239,68,15,282,52,19,1982,226,132,5305,2283,354,No
